time,value,ema,is_anomaly
2022-06-19T06:56:12Z,55.31,54.36,TRUE
2022-06-19T06:56:15Z,55.32,56.51,TRUE
2022-06-19T06:56:17Z,58.47,57.648,TRUE
2022-06-19T06:56:19Z,53.12,55.08,TRUE
2022-06-19T06:56:21Z,47.43,53.93,TRUE
2022-06-19T06:56:23Z,44.7,51.808,TRUE
2022-06-19T06:56:25Z,52.82,51.308,TRUE
2022-06-19T06:56:28Z,48.56,49.326,TRUE
2022-06-19T06:56:30Z,49.02,48.506,TRUE
2022-06-19T06:56:32Z,49.47,48.914,TRUE
2022-06-19T06:56:34Z,50.47,50.068,TRUE
2022-06-19T06:56:36Z,41.84,47.872,TRUE
2022-06-19T06:56:38Z,35.32,45.224,TRUE
2022-06-19T06:56:41Z,48.53,45.126,TRUE
2022-06-19T06:56:43Z,47.08,44.648,TRUE
2022-06-19T06:56:45Z,48.35,44.224,TRUE
2022-06-19T06:56:47Z,41.15,44.086,TRUE
2022-06-19T06:56:49Z,50.71,47.164,TRUE
2022-06-19T06:56:51Z,38.84,45.226,TRUE
2022-06-19T06:56:54Z,43.16,44.442,TRUE
2022-06-19T06:56:56Z,42.72,43.316,TRUE
2022-06-19T06:56:58Z,44.98,44.082,TRUE
2022-06-19T06:57:00Z,39.23,41.786,TRUE
2022-06-19T06:57:02Z,44.68,42.954,TRUE
2022-06-19T06:57:05Z,44.76,43.274,TRUE
2022-06-19T06:57:07Z,40.21,42.772,TRUE
2022-06-19T06:57:09Z,45.6,42.896,TRUE
2022-06-19T06:57:11Z,42.64,43.578,TRUE
2022-06-19T06:57:13Z,44.21,43.484,TRUE
2022-06-19T06:57:16Z,44.61,43.454,TRUE
2022-06-19T06:57:18Z,37.86,42.984,TRUE
2022-06-19T06:57:20Z,31.75,40.214,TRUE
2022-06-19T06:57:22Z,37.95,39.276,TRUE
2022-06-19T06:57:24Z,32.2,36.874,TRUE
2022-06-19T06:57:27Z,35.92,35.136,TRUE
2022-06-19T06:57:29Z,49.41,37.446,TRUE
2022-06-19T06:57:31Z,33.82,37.86,TRUE
2022-06-19T06:57:33Z,49.88,40.246,TRUE
2022-06-19T06:57:35Z,43.02,42.41,TRUE
2022-06-19T06:57:37Z,64.33,48.092,TRUE
2022-06-19T06:57:39Z,49.54,48.118,TRUE
2022-06-19T06:57:42Z,54.28,52.21,TRUE
2022-06-19T06:57:44Z,58.72,53.978,TRUE
2022-06-19T06:57:46Z,43.74,54.122,TRUE
2022-06-19T06:57:48Z,60.84,53.424,TRUE
2022-06-19T06:57:50Z,65.44,56.604,TRUE
2022-06-19T06:57:53Z,45.36,54.82,TRUE
2022-06-19T06:57:55Z,26.99,48.474,TRUE
2022-06-19T06:57:57Z,26.2,44.966,TRUE
2022-06-19T06:57:59Z,28.33,38.464,TRUE
2022-06-19T06:58:01Z,36.66,32.708,FALSE
2022-06-19T06:58:03Z,33.07,30.25,FALSE
2022-06-19T06:58:06Z,27.16,30.284,FALSE
2022-06-19T06:58:08Z,19.24,28.892,FALSE
2022-06-19T06:58:10Z,22.14,27.654,FALSE
2022-06-19T06:58:12Z,31.03,26.528,FALSE
2022-06-19T06:58:14Z,16.31,23.176,FALSE
2022-06-19T06:58:16Z,30.98,23.94,FALSE
2022-06-19T06:58:18Z,47.8,29.652,FALSE
2022-06-19T06:58:21Z,34.81,32.186,FALSE
2022-06-19T06:58:23Z,29.01,31.782,FALSE
2022-06-19T06:58:25Z,51.23,38.766,TRUE
2022-06-19T06:58:27Z,43.85,41.34,TRUE
2022-06-19T06:58:29Z,66.6,45.1,TRUE
2022-06-19T06:58:31Z,31.36,44.41,TRUE
2022-06-19T06:58:34Z,9.37,40.482,TRUE
2022-06-19T06:58:36Z,46.18,39.472,TRUE
2022-06-19T06:58:38Z,80.8,46.862,TRUE
2022-06-19T06:58:40Z,72.69,48.08,TRUE
2022-06-19T06:58:42Z,16.72,45.152,TRUE
2022-06-19T06:58:44Z,24.02,48.082,TRUE
2022-06-19T06:58:47Z,29.22,44.69,TRUE
2022-06-19T06:58:49Z,73.49,43.228,TRUE
2022-06-19T06:58:51Z,49.54,38.598,TRUE
2022-06-19T06:58:53Z,11.74,37.602,TRUE
2022-06-19T06:58:55Z,14.14,35.626,FALSE
2022-06-19T06:58:57Z,59.66,41.714,TRUE
2022-06-19T06:59:00Z,14.66,29.948,FALSE
2022-06-19T06:59:02Z,39.98,28.036,FALSE
2022-06-19T06:59:04Z,77.83,41.254,TRUE
2022-06-19T06:59:06Z,38.4,46.106,TRUE
2022-06-19T06:59:08Z,34.55,41.084,TRUE
2022-06-19T06:59:10Z,50.56,48.264,TRUE
2022-06-19T06:59:12Z,66.11,53.49,TRUE
2022-06-19T06:59:15Z,3.28,38.58,TRUE
2022-06-19T06:59:17Z,12.47,33.394,FALSE
2022-06-19T06:59:19Z,50.29,36.542,TRUE
2022-06-19T06:59:21Z,49.75,36.38,TRUE
2022-06-19T06:59:23Z,58.21,34.8,FALSE
2022-06-19T06:59:25Z,74.51,49.046,TRUE
2022-06-19T06:59:28Z,15.43,49.638,TRUE
2022-06-19T06:59:30Z,38.69,47.318,TRUE
2022-06-19T06:59:32Z,73.03,51.974,TRUE
2022-06-19T07:04:12Z,42.61,48.854,TRUE
2022-06-19T07:04:13Z,42.38,42.428,TRUE
2022-06-19T07:04:14Z,41.56,47.654,TRUE
2022-06-19T07:04:15Z,36.62,47.24,TRUE
2022-06-19T07:04:16Z,41.74,40.982,TRUE
2022-06-19T07:04:17Z,29.02,38.264,TRUE
2022-06-19T07:04:18Z,27.87,35.362,FALSE
2022-06-19T07:04:20Z,26.84,32.418,FALSE
2022-06-19T07:04:21Z,25.16,30.126,FALSE
2022-06-19T07:04:22Z,15.1,24.798,FALSE
2022-06-19T07:04:23Z,3.3,19.654,FALSE
2022-06-19T07:04:24Z,3.28,14.736,FALSE
2022-06-19T07:04:25Z,3.56,10.08,TRUE
2022-06-19T07:06:27Z,45.29,14.106,FALSE
2022-06-19T07:06:28Z,36.48,18.382,FALSE
2022-06-19T07:06:29Z,26.54,23.03,FALSE
2022-06-19T07:06:30Z,39.4,30.254,FALSE
2022-06-19T07:06:31Z,33.51,36.244,FALSE
2022-06-19T07:06:33Z,21.01,31.388,FALSE
2022-06-19T07:06:34Z,25.41,29.174,FALSE
2022-06-19T07:06:35Z,32.08,30.282,FALSE
2022-06-19T07:06:36Z,19.75,26.352,FALSE
2022-06-19T07:06:37Z,14.61,22.572,FALSE
2022-06-19T07:06:38Z,2.05,18.78,FALSE
2022-06-19T07:06:39Z,2.05,14.108,FALSE
2022-06-19T07:06:40Z,1.87,8.066,FALSE
