time,value,ema,is_anomaly
2022-06-20T11:22:14Z,56,48.6,False
2022-06-20T11:22:15Z,50,49.6,False
2022-06-20T11:22:16Z,57,51.2,False
2022-06-20T11:22:17Z,50,51.8,False
2022-06-20T11:22:18Z,45,51.6,False
2022-06-20T11:22:19Z,41,48.6,False
2022-06-20T11:22:20Z,61,50.8,False
2022-06-20T11:22:21Z,54,50.2,False
2022-06-20T11:22:22Z,54,51.0,False
2022-06-20T11:22:23Z,54,52.8,False
2022-06-20T11:22:24Z,58,56.2,False
2022-06-20T11:22:25Z,42,52.4,False
2022-06-20T11:22:26Z,56,52.8,False
2022-06-20T11:22:27Z,46,51.2,False
2022-06-20T11:22:28Z,60,52.4,False
2022-06-20T11:22:29Z,52,51.2,False
2022-06-20T11:22:30Z,57,54.2,False
2022-06-20T11:22:31Z,54,53.8,False
2022-06-20T11:22:32Z,56,55.8,False
2022-06-20T11:22:33Z,57,55.2,False
2022-06-20T11:22:34Z,53,55.4,False
2022-06-20T11:22:35Z,55,55.0,False
2022-06-20T11:22:36Z,53,54.8,False
2022-06-20T11:22:37Z,57,55.0,False
2022-06-20T11:22:38Z,56,54.8,False
2022-06-20T11:22:39Z,56,55.4,False
2022-06-20T11:22:40Z,60,56.4,False
2022-06-20T11:22:41Z,54,56.6,False
2022-06-20T11:22:42Z,48,54.8,False
2022-06-20T11:22:43Z,42,52.0,False
2022-06-20T11:22:44Z,60,52.8,False
2022-06-20T11:22:45Z,49,50.6,False
2022-06-20T11:22:46Z,46,49.0,False
2022-06-20T11:22:47Z,43,48.0,False
2022-06-20T11:22:48Z,53,50.2,False
2022-06-20T11:22:49Z,59,50.0,False
2022-06-20T11:22:50Z,48,49.8,False
2022-06-20T11:22:51Z,47,50.0,False
2022-06-20T11:22:52Z,47,50.8,False
2022-06-20T11:22:53Z,53,50.8,False
2022-06-20T11:22:54Z,54,49.8,False
2022-06-20T11:22:55Z,50,50.2,False
2022-06-20T11:22:56Z,57,52.2,False
2022-06-20T11:22:57Z,50,52.8,False
2022-06-20T11:22:58Z,53,52.8,False
2022-06-20T11:22:59Z,53,52.6,False
2022-06-20T11:23:00Z,51,52.8,False
2022-06-20T11:23:01Z,46,50.6,False
2022-06-20T11:23:02Z,43,49.2,False
2022-06-20T11:23:03Z,48,48.2,False
2022-06-20T11:23:04Z,54,48.4,False
2022-06-20T11:23:05Z,46,47.4,False
2022-06-20T11:23:06Z,56,49.4,False
2022-06-20T11:23:07Z,54,51.6,False
2022-06-20T11:23:08Z,45,51.0,False
2022-06-20T11:23:09Z,52,50.6,False
2022-06-20T11:23:10Z,41,49.6,False
2022-06-20T11:23:11Z,49,48.2,False
2022-06-20T11:23:12Z,60,49.4,False
2022-06-20T11:23:13Z,54,51.2,False
2022-06-20T11:23:14Z,53,51.4,False
2022-06-20T11:23:15Z,57,54.6,False
2022-06-20T11:23:16Z,49,54.6,False
2022-06-20T11:23:17Z,56,53.8,False
2022-06-20T11:23:18Z,45,52.0,False
2022-06-20T11:23:19Z,42,49.8,False
2022-06-20T11:23:20Z,61,50.6,False
2022-06-20T11:23:21Z,47,50.2,False
2022-06-20T11:23:22Z,49,48.8,False
2022-06-20T11:23:23Z,52,50.2,False
2022-06-20T11:23:24Z,53,52.4,False
2022-06-20T11:23:25Z,60,52.2,False
2022-06-20T11:23:26Z,53,53.4,False
2022-06-20T11:23:27Z,58,55.2,False
2022-06-20T11:23:28Z,52,55.2,False
2022-06-20T11:23:29Z,55,55.6,False
2022-06-20T11:23:30Z,42,52.0,False
2022-06-20T11:23:31Z,41,49.6,False
2022-06-20T11:23:32Z,59,49.8,False
2022-06-20T11:23:33Z,45,48.4,False
2022-06-20T11:23:34Z,58,49.0,False
2022-06-20T11:23:35Z,53,51.2,False
2022-06-20T11:23:36Z,60,55.0,False
2022-06-20T11:23:37Z,41,51.4,False
2022-06-20T11:23:38Z,43,51.0,False
2022-06-20T11:23:39Z,58,51.0,False
2022-06-20T11:23:40Z,54,51.2,False
2022-06-20T11:23:41Z,48,48.8,False
2022-06-20T11:23:42Z,45,49.6,False
2022-06-20T11:23:43Z,58,52.6,False
2022-06-20T11:23:44Z,52,51.4,False
2022-06-20T11:23:45Z,46,49.8,False
2022-06-20T11:23:46Z,46,49.4,False
2022-06-20T11:23:47Z,42,48.8,False
2022-06-20T11:23:48Z,46,46.4,False
2022-06-20T11:23:49Z,56,47.2,False
2022-06-20T11:23:50Z,42,46.4,False
2022-06-20T11:23:51Z,50,47.2,False
2022-06-20T11:23:52Z,57,50.2,False
2022-06-20T11:23:53Z,51,51.2,False
2022-06-20T11:23:54Z,45,49.0,False
2022-06-20T11:23:55Z,42,49.0,False
2022-06-20T11:23:56Z,50,49.0,False
2022-06-20T11:23:57Z,42,46.0,False
2022-06-20T11:23:58Z,55,46.8,False
2022-06-20T11:23:59Z,58,49.4,False
2022-06-20T11:24:00Z,60,53.0,False
2022-06-20T11:24:01Z,59,54.8,False
2022-06-20T11:24:02Z,56,57.6,False
2022-06-20T11:24:03Z,54,57.4,False
2022-06-20T11:24:04Z,61,58.0,False
2022-06-20T11:24:05Z,59,57.8,False
2022-06-20T11:24:06Z,60,58.0,False
2022-06-20T11:24:07Z,58,58.4,False
2022-06-20T11:24:08Z,59,59.4,False
2022-06-20T11:24:09Z,50,57.2,False
2022-06-20T11:24:10Z,45,54.4,False
2022-06-20T11:24:11Z,61,54.6,False
2022-06-20T11:24:12Z,41,51.2,False
2022-06-20T11:24:13Z,48,49.0,False
2022-06-20T11:24:14Z,55,50.0,False
2022-06-20T11:24:15Z,43,49.6,False
2022-06-20T11:24:16Z,55,48.4,False
2022-06-20T11:24:17Z,44,49.0,False
2022-06-20T11:24:18Z,56,50.6,False
2022-06-20T11:24:19Z,53,50.2,False
2022-06-20T11:24:20Z,57,53.0,False
2022-06-20T11:24:21Z,54,52.8,False
2022-06-20T11:24:22Z,57,55.4,False
2022-06-20T11:24:23Z,44,53.0,False
2022-06-20T11:24:24Z,42,50.8,False
2022-06-20T11:24:25Z,58,51.0,False
2022-06-20T11:24:26Z,49,50.0,False
2022-06-20T11:24:27Z,49,48.4,False
2022-06-20T11:24:28Z,59,51.4,False
2022-06-20T11:24:29Z,57,54.4,False
2022-06-20T11:24:30Z,43,51.4,False
2022-06-20T11:24:31Z,51,51.8,False
2022-06-20T11:24:32Z,49,51.8,False
2022-06-20T11:24:33Z,46,49.2,False
2022-06-20T11:24:34Z,48,47.4,False
2022-06-20T11:24:35Z,44,47.6,False
2022-06-20T11:24:36Z,58,49.0,False
2022-06-20T11:24:37Z,54,50.0,False
2022-06-20T11:24:38Z,59,52.6,False
2022-06-20T11:24:39Z,47,52.4,False
2022-06-20T11:24:40Z,61,55.8,False
2022-06-20T11:24:41Z,43,52.8,False
2022-06-20T11:24:42Z,53,52.6,False
2022-06-20T11:24:43Z,44,49.6,False
2022-06-20T11:24:44Z,42,48.6,False
2022-06-20T11:24:45Z,56,47.6,False
2022-06-20T11:24:46Z,48,48.6,False
2022-06-20T11:24:47Z,58,49.6,False
2022-06-20T11:24:48Z,52,51.2,False
2022-06-20T11:24:49Z,45,51.8,False
2022-06-20T11:24:50Z,46,49.8,False
2022-06-20T11:24:51Z,44,49.0,False
2022-06-20T11:24:52Z,43,46.0,False
2022-06-20T11:24:53Z,61,47.8,False
2022-06-20T11:24:54Z,42,47.2,False
2022-06-20T11:24:55Z,48,47.6,False
2022-06-20T11:24:56Z,41,47.0,False
2022-06-20T11:24:57Z,55,49.4,False
2022-06-20T11:24:58Z,58,48.8,False
2022-06-20T11:24:59Z,60,52.4,False
2022-06-20T11:25:00Z,61,55.0,False
2022-06-20T11:25:01Z,56,58.0,False
2022-06-20T11:25:02Z,47,56.4,False
2022-06-20T11:25:03Z,56,56.0,False
2022-06-20T11:25:04Z,48,53.6,False
2022-06-20T11:25:05Z,44,50.2,False
2022-06-20T11:25:06Z,52,49.4,False
2022-06-20T11:25:07Z,53,50.6,False
2022-06-20T11:25:08Z,46,48.6,False
2022-06-20T11:25:09Z,55,50.0,False
2022-06-20T11:25:10Z,43,49.8,False
2022-06-20T11:25:11Z,43,48.0,False
2022-06-20T11:25:12Z,61,49.6,False
2022-06-20T11:25:13Z,46,49.6,False
2022-06-20T11:25:14Z,47,48.0,False
2022-06-20T11:25:15Z,61,51.6,False
2022-06-20T11:25:16Z,54,53.8,False
2022-06-20T11:25:17Z,48,51.2,False
2022-06-20T11:25:18Z,49,51.8,False
2022-06-20T11:25:19Z,44,51.2,False
2022-06-20T11:25:20Z,43,47.6,False
2022-06-20T11:25:21Z,56,48.0,False
2022-06-20T11:25:22Z,46,47.6,False
2022-06-20T11:25:23Z,58,49.4,False
2022-06-20T11:25:24Z,46,49.8,False
2022-06-20T11:25:25Z,54,52.0,False
2022-06-20T11:25:26Z,60,52.8,False
2022-06-20T11:25:27Z,53,54.2,False
2022-06-20T11:25:28Z,41,50.8,False
2022-06-20T11:25:29Z,58,53.2,False
2022-06-20T11:25:30Z,61,54.6,False
2022-06-20T11:25:31Z,44,51.4,False
2022-06-20T11:25:32Z,57,52.2,False
2022-06-20T11:25:33Z,41,52.2,False
2022-06-20T11:25:34Z,41,48.8,False
2022-06-20T11:25:35Z,61,48.8,False
2022-06-20T11:25:36Z,49,49.8,False
2022-06-20T11:25:37Z,41,46.6,False
2022-06-20T11:25:38Z,60,50.4,False
2022-06-20T11:25:39Z,51,52.4,False
2022-06-20T11:25:40Z,52,50.6,False
2022-06-20T11:25:41Z,47,50.2,False
2022-06-20T11:25:42Z,46,51.2,False
2022-06-20T11:25:43Z,49,49.0,False
2022-06-20T11:25:44Z,41,47.0,False
2022-06-20T11:25:45Z,43,45.2,False
2022-06-20T11:25:46Z,60,47.8,False
2022-06-20T11:25:47Z,46,47.8,False
2022-06-20T11:25:48Z,47,47.4,False
2022-06-20T11:25:49Z,57,50.6,False
2022-06-20T11:25:50Z,47,51.4,False
2022-06-20T11:25:51Z,45,48.4,False
2022-06-20T11:25:52Z,57,50.6,False
2022-06-20T11:25:53Z,50,51.2,False
2022-06-20T11:25:54Z,60,51.8,False
2022-06-20T11:25:55Z,52,52.8,False
2022-06-20T11:25:56Z,57,55.2,False
2022-06-20T11:25:57Z,57,55.2,False
2022-06-20T11:25:58Z,61,57.4,False
2022-06-20T11:25:59Z,61,57.6,False
2022-06-20T11:26:00Z,48,56.8,False
2022-06-20T11:26:01Z,54,56.2,False
2022-06-20T11:26:02Z,49,54.6,False
2022-06-20T11:26:03Z,47,51.8,False
2022-06-20T11:26:04Z,50,49.6,False
2022-06-20T11:26:05Z,54,50.8,False
2022-06-20T11:26:06Z,46,49.2,False
2022-06-20T11:26:07Z,56,50.6,False
2022-06-20T11:26:08Z,61,53.4,False
2022-06-20T11:26:09Z,47,52.8,False
2022-06-20T11:26:10Z,46,51.2,False
2022-06-20T11:26:11Z,50,52.0,False
2022-06-20T11:26:12Z,60,52.8,False
2022-06-20T11:26:13Z,50,50.6,False
2022-06-20T11:26:14Z,54,52.0,False
2022-06-20T11:26:15Z,47,52.2,False
2022-06-20T11:26:16Z,57,53.6,False
2022-06-20T11:26:17Z,45,50.6,False
2022-06-20T11:26:18Z,44,49.4,False
2022-06-20T11:26:19Z,41,46.8,False
2022-06-20T11:26:20Z,50,47.4,False
2022-06-20T11:26:21Z,52,46.4,False
2022-06-20T11:26:22Z,51,47.6,False
2022-06-20T11:26:23Z,55,49.8,False
2022-06-20T11:26:24Z,44,50.4,False
2022-06-20T11:26:25Z,50,50.4,False
2022-06-20T11:26:26Z,41,48.2,False
2022-06-20T11:26:27Z,52,48.4,False
2022-06-20T11:26:28Z,42,45.8,False
2022-06-20T11:26:29Z,54,47.8,False
2022-06-20T11:26:30Z,45,46.8,False
2022-06-20T11:26:31Z,51,48.8,False
2022-06-20T11:26:32Z,46,47.6,False
2022-06-20T11:26:33Z,48,48.8,False
2022-06-20T11:26:34Z,48,47.6,False
2022-06-20T11:26:35Z,55,49.6,False
2022-06-20T11:26:36Z,42,47.8,False
2022-06-20T11:26:37Z,48,48.2,False
2022-06-20T11:26:38Z,44,47.4,False
2022-06-20T11:26:39Z,59,49.6,False
2022-06-20T11:26:40Z,44,47.4,False
2022-06-20T11:26:41Z,53,49.6,False
2022-06-20T11:26:42Z,47,49.4,False
2022-06-20T11:26:43Z,42,49.0,False
2022-06-20T11:26:44Z,50,47.2,False
2022-06-20T11:26:45Z,41,46.6,False
2022-06-20T11:26:46Z,53,46.6,False
2022-06-20T11:26:47Z,58,48.8,False
2022-06-20T11:26:48Z,58,52.0,False
2022-06-20T11:26:49Z,60,54.0,False
2022-06-20T11:26:50Z,51,56.0,False
2022-06-20T11:26:51Z,60,57.4,False
2022-06-20T11:26:52Z,53,56.4,False
2022-06-20T11:26:53Z,51,55.0,False
2022-06-20T11:26:54Z,54,53.8,False
2022-06-20T11:26:55Z,57,55.0,False
2022-06-20T11:26:56Z,51,53.2,False
2022-06-20T11:26:57Z,53,53.2,False
2022-06-20T11:26:58Z,45,52.0,False
2022-06-20T11:26:59Z,51,51.4,False
2022-06-20T11:27:00Z,61,52.2,False
2022-06-20T11:27:01Z,55,53.0,False
2022-06-20T11:27:02Z,52,52.8,False
2022-06-20T11:27:03Z,50,53.8,False
2022-06-20T11:27:04Z,60,55.6,False
2022-06-20T11:27:05Z,57,54.8,False
2022-06-20T11:27:06Z,58,55.4,False
2022-06-20T11:27:07Z,49,54.8,False
2022-06-20T11:27:08Z,48,54.4,False
2022-06-20T11:27:09Z,57,53.8,False
2022-06-20T11:27:10Z,43,51.0,False
2022-06-20T11:27:11Z,61,51.6,False
2022-06-20T11:27:12Z,58,53.4,False
2022-06-20T11:27:13Z,42,52.2,False
2022-06-20T11:27:14Z,56,52.0,False
2022-06-20T11:27:15Z,59,55.2,False
2022-06-20T11:27:16Z,44,51.8,False
2022-06-20T11:27:17Z,58,51.8,False
2022-06-20T11:27:18Z,54,54.2,False
2022-06-20T11:27:19Z,51,53.2,False
2022-06-20T11:27:20Z,61,53.6,False
2022-06-20T11:27:21Z,51,55.0,False
2022-06-20T11:27:22Z,58,55.0,False
2022-06-20T11:27:23Z,55,55.2,False
2022-06-20T11:27:24Z,55,56.0,False
2022-06-20T11:27:25Z,57,55.2,False
2022-06-20T11:27:26Z,56,56.2,False
2022-06-20T11:27:27Z,46,53.8,False
2022-06-20T11:27:28Z,41,51.0,False
2022-06-20T11:27:29Z,52,50.4,False
2022-06-20T11:27:30Z,41,47.2,False
2022-06-20T11:27:31Z,60,48.0,False
2022-06-20T11:27:32Z,42,47.2,False
2022-06-20T11:27:33Z,61,51.2,False
2022-06-20T11:27:34Z,46,50.0,False
2022-06-20T11:27:35Z,41,50.0,False
2022-06-20T11:27:36Z,41,46.2,False
2022-06-20T11:27:37Z,53,48.4,False
2022-06-20T11:27:38Z,53,46.8,False
2022-06-20T11:27:39Z,46,46.8,False
2022-06-20T11:27:40Z,53,49.2,False
2022-06-20T11:27:41Z,57,52.4,False
2022-06-20T11:27:42Z,41,50.0,False
2022-06-20T11:27:43Z,57,50.8,False
2022-06-20T11:27:44Z,41,49.8,False
2022-06-20T11:27:45Z,45,48.2,False
2022-06-20T11:27:46Z,51,47.0,False
2022-06-20T11:27:47Z,53,49.4,False
2022-06-20T11:27:48Z,57,49.4,False
2022-06-20T11:27:49Z,47,50.6,False
2022-06-20T11:27:50Z,50,51.6,False
2022-06-20T11:27:51Z,44,50.2,False
2022-06-20T11:27:52Z,47,49.0,False
2022-06-20T11:27:53Z,46,46.8,False
2022-06-20T11:27:54Z,41,45.6,False
2022-06-20T11:27:55Z,60,47.6,False
2022-06-20T11:27:56Z,57,50.2,False
2022-06-20T11:27:57Z,61,53.0,False
2022-06-20T11:27:58Z,52,54.2,False
2022-06-20T11:27:59Z,54,56.8,False
2022-06-20T11:28:00Z,43,53.4,False
2022-06-20T11:28:01Z,58,53.6,False
2022-06-20T11:28:02Z,45,50.4,False
2022-06-20T11:28:03Z,53,50.6,False
2022-06-20T11:28:04Z,45,48.8,False
2022-06-20T11:28:05Z,56,51.4,False
2022-06-20T11:28:06Z,57,51.2,False
2022-06-20T11:28:07Z,51,52.4,False
2022-06-20T11:28:08Z,48,51.4,False
2022-06-20T11:28:09Z,46,51.6,False
2022-06-20T11:28:10Z,58,52.0,False
2022-06-20T11:28:11Z,56,51.8,False
2022-06-20T11:28:12Z,45,50.6,False
2022-06-20T11:28:13Z,57,52.4,False
2022-06-20T11:28:14Z,44,52.0,False
2022-06-20T11:28:15Z,48,50.0,False
2022-06-20T11:28:16Z,50,48.8,False
2022-06-20T11:28:17Z,58,51.4,False
2022-06-20T11:28:18Z,46,49.2,False
2022-06-20T11:28:19Z,46,49.6,False
2022-06-20T11:28:20Z,59,51.8,False
2022-06-20T11:28:21Z,59,53.6,False
2022-06-20T11:28:22Z,53,52.6,False
2022-06-20T11:28:23Z,60,55.4,False
2022-06-20T11:28:24Z,55,57.2,False
2022-06-20T11:28:25Z,43,54.0,False
2022-06-20T11:28:26Z,48,51.8,False
2022-06-20T11:28:27Z,56,52.4,False
2022-06-20T11:28:28Z,51,50.6,False
2022-06-20T11:28:29Z,47,49.0,False
2022-06-20T11:28:30Z,45,49.4,False
2022-06-20T11:28:31Z,53,50.4,False
2022-06-20T11:28:32Z,46,48.4,False
2022-06-20T11:28:33Z,45,47.2,False
2022-06-20T11:28:34Z,52,48.2,False
2022-06-20T11:28:35Z,54,50.0,False
2022-06-20T11:28:36Z,55,50.4,False
2022-06-20T11:28:37Z,52,51.6,False
2022-06-20T11:28:38Z,55,53.6,False
2022-06-20T11:28:39Z,55,54.2,False
2022-06-20T11:28:40Z,61,55.6,False
2022-06-20T11:28:41Z,41,52.8,False
2022-06-20T11:28:42Z,53,53.0,False
2022-06-20T11:28:43Z,50,52.0,False
2022-06-20T11:28:44Z,54,51.8,False
2022-06-20T11:28:45Z,55,50.6,False
2022-06-20T11:28:46Z,47,51.8,False
2022-06-20T11:28:47Z,51,51.4,False
2022-06-20T11:28:48Z,43,50.0,False
2022-06-20T11:28:49Z,56,50.4,False
2022-06-20T11:28:50Z,46,48.6,False
2022-06-20T11:28:51Z,54,50.0,False
2022-06-20T11:28:52Z,57,51.2,False
2022-06-20T11:28:53Z,61,54.8,False
2022-06-20T11:28:54Z,59,55.4,False
2022-06-20T11:28:55Z,42,54.6,False
2022-06-20T11:28:56Z,54,54.6,False
2022-06-20T11:28:57Z,58,54.8,False
2022-06-20T11:28:58Z,53,53.2,False
2022-06-20T11:28:59Z,55,52.4,False
2022-06-20T11:29:00Z,55,55.0,False
2022-06-20T11:29:01Z,58,55.8,False
2022-06-20T11:29:02Z,49,54.0,False
2022-06-20T11:29:03Z,58,55.0,False
2022-06-20T11:29:04Z,57,55.4,False
2022-06-20T11:29:05Z,48,54.0,False
2022-06-20T11:29:06Z,47,51.8,False
2022-06-20T11:29:07Z,57,53.4,False
2022-06-20T11:29:08Z,60,53.8,False
2022-06-20T11:29:09Z,43,51.0,False
2022-06-20T11:29:10Z,55,52.4,False
2022-06-20T11:29:11Z,41,51.2,False
2022-06-20T11:29:12Z,41,48.0,False
2022-06-20T11:29:13Z,61,48.2,False
2022-06-20T11:29:14Z,42,48.0,False
2022-06-20T11:29:15Z,43,45.6,False
2022-06-20T11:29:16Z,44,46.2,False
2022-06-20T11:29:17Z,41,46.2,False
2022-06-20T11:29:18Z,41,42.2,False
2022-06-20T11:29:19Z,59,45.6,False
2022-06-20T11:29:20Z,59,48.8,False
2022-06-20T11:29:21Z,61,52.2,False
2022-06-20T11:29:22Z,53,54.6,False
2022-06-20T11:29:23Z,53,57.0,False
2022-06-20T11:29:24Z,52,55.6,False
2022-06-20T11:29:25Z,45,52.8,False
2022-06-20T11:29:26Z,56,51.8,False
2022-06-20T11:29:27Z,55,52.2,False
2022-06-20T11:29:28Z,45,50.6,False
2022-06-20T11:29:29Z,45,49.2,False
2022-06-20T11:29:30Z,46,49.4,False
2022-06-20T11:29:31Z,45,47.2,False
2022-06-20T11:29:32Z,51,46.4,False
2022-06-20T11:29:33Z,55,48.4,False
2022-06-20T11:29:34Z,47,48.8,False
2022-06-20T11:29:35Z,61,51.8,False
2022-06-20T11:29:36Z,44,51.6,False
2022-06-20T11:29:37Z,51,51.6,False
2022-06-20T11:29:38Z,50,50.6,False
2022-06-20T11:29:39Z,53,51.8,False
2022-06-20T11:29:40Z,41,47.8,False
2022-06-20T11:29:41Z,57,50.4,False
2022-06-20T11:29:42Z,55,51.2,False
2022-06-20T11:29:43Z,45,50.2,False
2022-06-20T11:29:44Z,57,51.0,False
2022-06-20T11:29:45Z,59,54.6,False
2022-06-20T11:29:46Z,41,51.4,False
2022-06-20T11:29:47Z,60,52.4,False
2022-06-20T11:29:48Z,49,53.2,False
2022-06-20T11:29:49Z,51,52.0,False
2022-06-20T11:29:50Z,43,48.8,False
2022-06-20T11:29:51Z,54,51.4,False
2022-06-20T11:29:52Z,47,48.8,False
2022-06-20T11:29:53Z,58,50.6,False
2022-06-20T11:29:54Z,44,49.2,False
2022-06-20T11:29:55Z,56,51.8,False
2022-06-20T11:29:56Z,43,49.6,False
2022-06-20T11:29:57Z,49,50.0,False
2022-06-20T11:29:58Z,59,50.2,False
2022-06-20T11:29:59Z,56,52.6,False
2022-06-20T11:30:00Z,60,53.4,False
2022-06-20T11:30:01Z,45,53.8,False
2022-06-20T11:30:02Z,50,54.0,False
2022-06-20T11:30:03Z,49,52.0,False
2022-06-20T11:30:04Z,50,50.8,False
2022-06-20T11:30:05Z,45,47.8,False
2022-06-20T11:30:06Z,54,49.6,False
2022-06-20T11:30:07Z,60,51.6,False
2022-06-20T11:30:08Z,45,50.8,False
2022-06-20T11:30:09Z,46,50.0,False
2022-06-20T11:30:10Z,45,50.0,False
2022-06-20T11:30:11Z,56,50.4,False
2022-06-20T11:30:12Z,56,49.6,False
2022-06-20T11:30:13Z,48,50.2,False
2022-06-20T11:30:14Z,43,49.6,False
2022-06-20T11:30:15Z,56,51.8,False
2022-06-20T11:30:16Z,50,50.6,False
2022-06-20T11:30:17Z,42,47.8,False
2022-06-20T11:30:18Z,50,48.2,False
2022-06-20T11:30:19Z,54,50.4,False
2022-06-20T11:30:20Z,55,50.2,False
2022-06-20T11:30:21Z,57,51.6,False
2022-06-20T11:30:22Z,56,54.4,False
2022-06-20T11:30:23Z,46,53.6,False
2022-06-20T11:30:24Z,43,51.4,False
2022-06-20T11:30:25Z,44,49.2,False
2022-06-20T11:30:26Z,52,48.2,False
2022-06-20T11:30:27Z,57,48.4,False
2022-06-20T11:30:28Z,58,50.8,False
2022-06-20T11:30:29Z,51,52.4,False
2022-06-20T11:30:30Z,55,54.6,False
2022-06-20T11:30:31Z,44,53.0,False
2022-06-20T11:30:32Z,58,53.2,False
2022-06-20T11:30:33Z,57,53.0,False
2022-06-20T11:30:34Z,54,53.6,False
2022-06-20T11:30:35Z,50,52.6,False
2022-06-20T11:30:36Z,58,55.4,False
2022-06-20T11:30:37Z,51,54.0,False
2022-06-20T11:30:38Z,49,52.4,False
2022-06-20T11:30:39Z,61,53.8,False
2022-06-20T11:30:40Z,56,55.0,False
2022-06-20T11:30:41Z,61,55.6,False
2022-06-20T11:30:42Z,55,56.4,False
2022-06-20T11:30:43Z,52,57.0,False
2022-06-20T11:30:44Z,55,55.8,False
2022-06-20T11:30:45Z,56,55.8,False
2022-06-20T11:30:46Z,53,54.2,False
2022-06-20T11:30:47Z,43,51.8,False
2022-06-20T11:30:48Z,49,51.2,False
2022-06-20T11:30:49Z,59,52.0,False
2022-06-20T11:30:50Z,46,50.0,False
2022-06-20T11:30:51Z,47,48.8,False
2022-06-20T11:30:52Z,44,49.0,False
2022-06-20T11:30:53Z,41,47.4,False
2022-06-20T11:30:54Z,47,45.0,False
2022-06-20T11:30:55Z,51,46.0,False
2022-06-20T11:30:56Z,55,47.6,False
2022-06-20T11:30:57Z,47,48.2,False
2022-06-20T11:30:58Z,45,49.0,False
2022-06-20T11:30:59Z,43,48.2,False
2022-06-20T11:31:00Z,44,46.8,False
2022-06-20T11:31:01Z,53,46.4,False
2022-06-20T11:31:02Z,48,46.6,False
2022-06-20T11:31:03Z,48,47.2,False
2022-06-20T11:31:04Z,57,50.0,False
2022-06-20T11:31:05Z,47,50.6,False
2022-06-20T11:31:06Z,54,50.8,False
2022-06-20T11:31:07Z,41,49.4,False
2022-06-20T11:31:08Z,53,50.4,False
2022-06-20T11:31:09Z,56,50.2,False
2022-06-20T11:31:10Z,53,51.4,False
2022-06-20T11:31:11Z,58,52.2,False
