time,value,ema,is_anomaly
2022-06-17T11:17:03Z,14.47,22.728,False
2022-06-17T11:17:04Z,14.14,19.888,False
2022-06-17T11:17:05Z,29.65,20.484,True
2022-06-17T11:17:06Z,22.96,20.452,False
2022-06-17T11:17:07Z,25.69,21.381999999999998,False
2022-06-17T11:17:08Z,30.87,24.662,False
2022-06-17T11:17:09Z,16.16,25.066,False
2022-06-17T11:17:10Z,28.13,24.762,False
2022-06-17T11:17:11Z,13.58,22.886000000000003,False
2022-06-17T11:17:12Z,19.11,21.57,False
2022-06-17T11:17:13Z,25.33,20.462,False
2022-06-17T11:17:14Z,23.5,21.93,False
2022-06-17T11:17:15Z,15.43,19.39,False
2022-06-17T11:17:16Z,23.84,21.442,False
2022-06-17T11:17:18Z,17.41,21.101999999999997,False
2022-06-17T11:17:19Z,26.09,21.254,False
2022-06-17T11:17:20Z,21.77,20.908,False
2022-06-17T11:17:21Z,25.16,22.854,False
2022-06-17T11:17:22Z,21.38,22.362000000000002,False
2022-06-17T11:17:23Z,18.78,22.636000000000003,False
2022-06-17T11:17:24Z,20.23,21.464,False
2022-06-17T11:17:25Z,23.05,21.72,False
2022-06-17T11:17:26Z,17.27,20.142000000000003,False
2022-06-17T11:17:27Z,25.68,21.002000000000002,False
2022-06-17T11:17:28Z,21.99,21.644,False
2022-06-17T11:17:29Z,17.41,21.080000000000002,False
2022-06-17T11:17:30Z,25.02,21.473999999999997,False
2022-06-17T11:17:31Z,26.66,23.351999999999997,False
2022-06-17T11:17:32Z,20.34,22.284,False
2022-06-17T11:17:33Z,24.62,22.810000000000002,False
2022-06-17T11:17:34Z,22.06,23.74,False
2022-06-17T11:17:35Z,21.09,22.954,False
2022-06-17T11:17:36Z,25.32,22.686,False
2022-06-17T11:17:37Z,23.1,23.238,False
2022-06-17T11:17:38Z,21.77,22.668,False
2022-06-17T11:17:39Z,23.2,22.895999999999997,False
2022-06-17T11:17:41Z,17.8,22.238,False
2022-06-17T11:17:42Z,19.39,21.052,False
2022-06-17T11:17:43Z,25.19,21.470000000000002,False
2022-06-17T11:17:44Z,17.86,20.688000000000002,False
2022-06-17T11:17:45Z,27.33,21.514000000000003,False
2022-06-17T11:17:46Z,20.3,22.014000000000003,False
2022-06-17T11:17:47Z,23.54,22.844,False
2022-06-17T11:17:48Z,21.97,22.2,False
2022-06-17T11:17:49Z,23.58,23.344,False
2022-06-17T11:17:50Z,21.81,22.24,False
2022-06-17T11:17:51Z,20.11,22.201999999999998,False
2022-06-17T11:17:52Z,21.63,21.82,False
2022-06-17T11:17:53Z,21.65,21.756,False
2022-06-17T11:17:54Z,20.89,21.217999999999996,False
2022-06-17T11:17:55Z,24.26,21.708000000000002,False
2022-06-17T11:17:56Z,25.01,22.688,False
2022-06-17T11:17:57Z,20.85,22.532000000000004,False
2022-06-17T11:17:58Z,22.86,22.774,False
2022-06-17T11:17:59Z,21.12,22.82,False
2022-06-17T11:18:00Z,21.88,22.344,False
2022-06-17T11:18:01Z,18.42,21.026000000000003,False
2022-06-17T11:18:02Z,23.85,21.625999999999998,False
2022-06-17T11:18:03Z,21.85,21.424,False
2022-06-17T11:18:04Z,21.66,21.532,False
2022-06-17T11:18:06Z,20.36,21.228,False
2022-06-17T11:18:07Z,23.39,22.222,False
2022-06-17T11:18:08Z,21.9,21.832,False
2022-06-17T11:18:09Z,22.62,21.986,False
2022-06-17T11:18:10Z,20.77,21.808,False
2022-06-17T11:18:11Z,30.49,23.834,False
2022-06-17T11:18:12Z,16.06,22.368000000000002,False
2022-06-17T11:18:13Z,21.87,22.362000000000002,False
2022-06-17T11:18:14Z,21.25,22.088,False
2022-06-17T11:18:15Z,27.52,23.438,False
2022-06-17T11:18:16Z,27.39,22.818,False
2022-06-17T11:18:17Z,27.95,25.195999999999998,False
2022-06-17T11:18:18Z,19.94,24.81,False
2022-06-17T11:18:19Z,25.68,25.696000000000005,False
2022-06-17T11:18:20Z,28.88,25.968,False
2022-06-17T11:18:21Z,25.62,25.613999999999997,False
2022-06-17T11:18:22Z,25.72,25.168,False
2022-06-17T11:18:23Z,21.38,25.456,False
2022-06-17T11:18:24Z,22.66,24.852,False
2022-06-17T11:18:25Z,22.25,23.526,False
2022-06-17T11:18:26Z,20.44,22.490000000000002,False
2022-06-17T11:18:28Z,21.51,21.648000000000003,False
2022-06-17T11:18:29Z,21.47,21.666000000000004,False
2022-06-17T11:18:30Z,17.52,20.637999999999998,False
2022-06-17T11:18:31Z,22.65,20.718,False
2022-06-17T11:18:32Z,23.38,21.306,False
2022-06-17T11:18:33Z,24.26,21.856,False
2022-06-17T11:18:34Z,21.22,21.806,False
2022-06-17T11:18:35Z,26.77,23.656,False
2022-06-17T11:18:36Z,28.07,24.74,False
2022-06-17T11:18:37Z,22.0,24.464,False
2022-06-17T11:18:38Z,19.93,23.598000000000003,False
2022-06-17T11:18:39Z,22.46,23.846,False
2022-06-17T11:18:40Z,21.49,22.79,False
2022-06-17T11:18:41Z,23.05,21.786,False
2022-06-17T11:18:42Z,24.56,22.298000000000002,False
2022-06-17T11:18:43Z,26.7,23.651999999999997,False
2022-06-17T11:18:44Z,21.29,23.418,False
2022-06-17T11:18:45Z,27.11,24.541999999999998,False
2022-06-17T11:18:46Z,21.93,24.317999999999998,False
2022-06-17T11:18:47Z,24.86,24.378,False
2022-06-17T11:18:48Z,23.53,23.744,False
2022-06-17T11:18:49Z,23.26,24.137999999999998,False
2022-06-17T11:18:51Z,24.87,23.69,False
2022-06-17T11:18:52Z,21.51,23.606,False
2022-06-17T11:18:53Z,21.65,22.964000000000002,False
2022-06-17T11:18:54Z,23.02,22.862000000000002,False
2022-06-17T11:18:55Z,29.82,24.174,False
2022-06-17T11:18:56Z,27.85,24.77,False
2022-06-17T11:18:57Z,24.35,25.338,False
2022-06-17T11:18:58Z,18.44,24.696,False
2022-06-17T11:18:59Z,17.01,23.494000000000003,False
2022-06-17T11:19:00Z,26.85,22.9,False
2022-06-17T11:19:01Z,20.01,21.332,False
2022-06-17T11:19:02Z,17.25,19.912,False
2022-06-17T11:19:03Z,17.95,19.814,False
2022-06-17T11:19:04Z,24.4,21.291999999999998,False
2022-06-17T11:19:05Z,23.7,20.662,False
2022-06-17T11:19:06Z,20.23,20.706,False
2022-06-17T11:19:07Z,27.23,22.701999999999998,False
2022-06-17T11:19:08Z,22.78,23.668,False
2022-06-17T11:19:09Z,24.25,23.637999999999998,False
2022-06-17T11:19:10Z,32.17,25.332,False
2022-06-17T11:19:11Z,27.54,26.794,False
2022-06-17T11:19:12Z,29.0,27.148000000000003,False
2022-06-17T11:19:13Z,28.41,28.274,False
2022-06-17T11:19:15Z,25.31,28.486,False
2022-06-17T11:19:16Z,30.87,28.226,False
2022-06-17T11:19:17Z,29.65,28.648000000000003,False
2022-06-17T11:19:18Z,19.18,26.683999999999997,False
2022-06-17T11:19:19Z,27.23,26.448,False
2022-06-17T11:19:20Z,15.14,24.413999999999998,False
2022-06-17T11:19:21Z,28.44,23.928,False
2022-06-17T11:19:22Z,29.19,23.836000000000002,False
2022-06-17T11:19:23Z,24.48,24.896,False
2022-06-17T11:19:24Z,26.08,24.666,False
2022-06-17T11:19:25Z,22.18,26.074,False
2022-06-17T11:19:26Z,23.99,25.183999999999997,False
2022-06-17T11:19:27Z,22.9,23.926,False
2022-06-17T11:19:28Z,28.02,24.633999999999997,False
2022-06-17T11:19:29Z,20.32,23.482,False
2022-06-17T11:19:30Z,24.31,23.907999999999998,False
2022-06-17T11:19:31Z,27.12,24.534,False
2022-06-17T11:19:32Z,23.18,24.59,False
2022-06-17T11:19:33Z,26.48,24.282,False
2022-06-17T11:19:34Z,21.43,24.503999999999998,False
2022-06-17T11:19:35Z,30.42,25.726,False
2022-06-17T11:19:36Z,19.99,24.3,False
2022-06-17T11:19:37Z,19.27,23.518,False
2022-06-17T11:19:38Z,19.59,22.14,False
2022-06-17T11:19:40Z,27.91,23.436,False
2022-06-17T11:19:41Z,30.52,23.456,False
2022-06-17T11:19:42Z,25.16,24.490000000000002,False
2022-06-17T11:19:43Z,27.57,26.15,False
2022-06-17T11:19:44Z,30.67,28.366000000000003,False
2022-06-17T11:19:45Z,29.44,28.672000000000004,False
2022-06-17T11:19:46Z,24.74,27.516,False
2022-06-17T11:19:47Z,16.32,25.748,False
2022-06-17T11:19:48Z,24.17,25.068,False
2022-06-17T11:19:49Z,31.66,25.266,False
2022-06-17T11:19:50Z,29.34,25.246,False
2022-06-17T11:19:51Z,27.78,25.854000000000003,False
2022-06-17T11:19:52Z,28.46,28.282000000000004,False
2022-06-17T11:19:53Z,28.87,29.221999999999998,False
2022-06-17T11:19:54Z,23.97,27.683999999999997,False
2022-06-17T11:19:55Z,29.15,27.645999999999997,False
2022-06-17T11:19:56Z,23.14,26.718,False
2022-06-17T11:19:57Z,23.3,25.686,False
2022-06-17T11:19:58Z,24.69,24.85,False
2022-06-17T11:19:59Z,28.47,25.75,False
2022-06-17T11:20:00Z,20.41,24.002000000000002,False
2022-06-17T11:20:01Z,27.95,24.964000000000002,False
2022-06-17T11:20:03Z,31.23,26.55,False
2022-06-17T11:20:04Z,26.48,26.907999999999998,False
2022-06-17T11:20:05Z,27.57,26.727999999999998,False
2022-06-17T11:20:06Z,24.83,27.612000000000002,False
2022-06-17T11:20:07Z,23.25,26.671999999999997,False
2022-06-17T11:20:08Z,32.63,26.951999999999998,False
2022-06-17T11:20:09Z,21.23,25.901999999999997,False
2022-06-17T11:20:10Z,28.72,26.131999999999998,False
2022-06-17T11:20:11Z,23.8,25.926,False
2022-06-17T11:20:12Z,20.0,25.276,False
2022-06-17T11:20:13Z,30.46,24.842000000000002,False
2022-06-17T11:20:14Z,17.88,24.172,False
2022-06-17T11:20:15Z,24.99,23.426,False
2022-06-17T11:20:16Z,25.32,23.73,False
2022-06-17T11:20:17Z,16.0,22.93,False
2022-06-17T11:20:18Z,19.39,20.715999999999998,False
2022-06-17T11:20:19Z,23.34,21.808,False
2022-06-17T11:20:20Z,18.85,20.580000000000002,False
2022-06-17T11:20:21Z,27.13,20.942,False
2022-06-17T11:20:22Z,25.62,22.866000000000003,False
2022-06-17T11:20:23Z,20.18,23.023999999999997,False
2022-06-17T11:20:24Z,24.88,23.332,False
2022-06-17T11:20:26Z,24.75,24.512,False
2022-06-17T11:20:27Z,20.83,23.252,False
2022-06-17T11:20:28Z,23.83,22.894,False
2022-06-17T11:20:29Z,30.39,24.936,False
2022-06-17T11:20:30Z,24.98,24.956,False
2022-06-17T11:20:31Z,27.86,25.578,False
2022-06-17T11:20:32Z,28.74,27.160000000000004,False
2022-06-17T11:20:33Z,23.21,27.036,False
2022-06-17T11:20:34Z,24.18,25.794,False
2022-06-17T11:20:35Z,26.57,26.112000000000002,False
2022-06-17T11:20:36Z,23.06,25.152,False
2022-06-17T11:20:37Z,25.2,24.444,False
2022-06-17T11:20:38Z,17.18,23.238,False
2022-06-17T11:20:39Z,22.78,22.958,False
2022-06-17T11:20:40Z,22.52,22.148,False
2022-06-17T11:20:41Z,28.07,23.15,False
2022-06-17T11:20:42Z,18.5,21.810000000000002,False
2022-06-17T11:20:43Z,26.12,23.598000000000003,False
2022-06-17T11:20:45Z,27.37,24.516,False
2022-06-17T11:20:46Z,22.11,24.434,False
2022-06-17T11:20:47Z,23.97,23.613999999999997,False
2022-06-17T11:20:48Z,25.18,24.95,False
2022-06-17T11:20:49Z,27.42,25.21,False
2022-06-17T11:20:50Z,27.61,25.258000000000003,False
2022-06-17T11:20:51Z,22.61,25.358,False
2022-06-17T11:20:52Z,28.37,26.238,False
2022-06-17T11:20:53Z,28.63,26.927999999999997,False
2022-06-17T11:20:54Z,19.81,25.406,False
2022-06-17T11:20:55Z,22.52,24.387999999999998,False
2022-06-17T11:20:56Z,28.18,25.502,False
2022-06-17T11:20:57Z,24.1,24.648,False
2022-06-17T11:20:58Z,23.45,23.612000000000002,False
2022-06-17T11:20:59Z,25.19,24.688,False
2022-06-17T11:21:00Z,22.87,24.758,False
2022-06-17T11:21:01Z,25.78,24.278000000000002,False
2022-06-17T11:21:02Z,23.34,24.125999999999998,False
2022-06-17T11:21:03Z,16.1,22.656000000000002,False
2022-06-17T11:21:04Z,25.52,22.722,False
2022-06-17T11:21:05Z,17.67,21.682000000000002,False
2022-06-17T11:21:06Z,20.52,20.63,False
2022-06-17T11:21:07Z,25.19,21.0,False
2022-06-17T11:21:09Z,23.33,22.445999999999998,False
2022-06-17T11:21:10Z,26.49,22.64,False
2022-06-17T11:21:11Z,22.5,23.606,False
2022-06-17T11:21:12Z,28.43,25.188,False
2022-06-17T11:21:13Z,21.77,24.504,False
2022-06-17T11:21:14Z,28.19,25.476,False
2022-06-17T11:21:15Z,26.55,25.488,False
2022-06-17T11:21:16Z,23.34,25.656,False
2022-06-17T11:21:17Z,24.4,24.85,False
2022-06-17T11:21:18Z,28.22,26.139999999999997,False
2022-06-17T11:21:19Z,24.96,25.494,False
2022-06-17T11:21:20Z,29.51,26.086000000000002,False
2022-06-17T11:21:21Z,27.02,26.821999999999996,False
2022-06-17T11:21:22Z,19.93,25.928000000000004,False
2022-06-17T11:21:23Z,27.43,25.77,False
2022-06-17T11:21:24Z,24.77,25.732,False
2022-06-17T11:21:25Z,21.52,24.134,False
2022-06-17T11:21:26Z,24.13,23.556,False
2022-06-17T11:21:27Z,22.42,24.054000000000002,False
2022-06-17T11:21:28Z,29.34,24.436,False
2022-06-17T11:21:29Z,25.65,24.612000000000002,False
2022-06-17T11:21:30Z,30.66,26.439999999999998,False
2022-06-17T11:21:31Z,24.36,26.486,False
2022-06-17T11:21:33Z,27.61,27.524,False
2022-06-17T11:21:34Z,24.37,26.53,False
2022-06-17T11:21:35Z,23.58,26.115999999999996,False
2022-06-17T11:21:36Z,21.49,24.282,False
2022-06-17T11:21:37Z,27.98,25.006,False
2022-06-17T11:21:38Z,23.22,24.128,False
2022-06-17T11:21:39Z,25.05,24.264,False
2022-06-17T11:21:40Z,19.91,23.529999999999998,False
2022-06-17T11:21:41Z,23.61,23.954,False
2022-06-17T11:21:42Z,15.23,21.404,False
2022-06-17T11:21:43Z,25.18,21.796,False
2022-06-17T11:21:44Z,23.8,21.546,False
2022-06-17T11:21:45Z,26.56,22.875999999999998,False
2022-06-17T11:21:46Z,24.41,23.036,False
2022-06-17T11:21:47Z,25.81,25.151999999999997,False
2022-06-17T11:21:48Z,28.01,25.718,False
2022-06-17T11:21:49Z,22.68,25.494,False
2022-06-17T11:21:50Z,26.4,25.461999999999996,False
2022-06-17T11:21:51Z,25.98,25.776,False
2022-06-17T11:21:52Z,23.82,25.377999999999997,False
2022-06-17T11:21:53Z,24.9,24.756,False
2022-06-17T11:21:54Z,23.19,24.857999999999997,False
2022-06-17T11:21:56Z,24.12,24.402,False
2022-06-17T11:21:57Z,24.81,24.168,False
2022-06-17T11:21:58Z,23.71,24.146,False
2022-06-17T11:21:59Z,26.14,24.394,False
2022-06-17T11:22:00Z,24.91,24.738,False
2022-06-17T11:22:01Z,23.12,24.538,False
2022-06-17T11:22:02Z,24.16,24.407999999999998,False
2022-06-17T11:22:03Z,25.11,24.688,False
2022-06-17T11:22:04Z,22.08,23.875999999999998,False
2022-06-17T11:22:05Z,26.79,24.252000000000002,False
2022-06-17T11:22:06Z,23.73,24.374000000000002,False
2022-06-17T11:22:07Z,22.49,24.04,False
2022-06-17T11:22:08Z,25.25,24.068,False
2022-06-17T11:22:09Z,26.76,25.003999999999998,False
2022-06-17T11:22:10Z,23.16,24.278,False
2022-06-17T11:22:11Z,25.12,24.556,False
2022-06-17T11:22:12Z,26.35,25.328,False
2022-06-17T11:22:13Z,20.08,24.294,False
2022-06-17T11:22:14Z,28.0,24.541999999999998,False
2022-06-17T11:22:15Z,29.8,25.869999999999997,False
2022-06-17T11:22:16Z,24.17,25.68,False
2022-06-17T11:22:17Z,21.3,24.67,False
2022-06-17T11:22:19Z,30.11,26.676,False
2022-06-17T11:22:20Z,23.72,25.82,False
2022-06-17T11:22:21Z,23.41,24.541999999999998,False
2022-06-17T11:22:22Z,23.26,24.36,False
2022-06-17T11:22:23Z,25.16,25.131999999999998,False
2022-06-17T11:22:24Z,26.65,24.439999999999998,False
2022-06-17T11:22:25Z,20.02,23.7,False
2022-06-17T11:22:26Z,22.55,23.528,False
2022-06-17T11:22:27Z,29.07,24.689999999999998,False
2022-06-17T11:22:28Z,26.54,24.966,False
2022-06-17T11:22:29Z,24.56,24.548000000000002,False
2022-06-17T11:22:30Z,24.96,25.535999999999998,False
2022-06-17T11:22:31Z,25.85,26.195999999999998,False
2022-06-17T11:22:32Z,25.04,25.39,False
2022-06-17T11:22:33Z,24.55,24.992,False
2022-06-17T11:22:34Z,21.65,24.41,False
2022-06-17T11:22:35Z,24.43,24.304000000000002,False
2022-06-17T11:22:36Z,24.91,24.116,False
2022-06-17T11:22:37Z,27.35,24.578,False
2022-06-17T11:22:38Z,26.09,24.886000000000003,False
2022-06-17T11:22:39Z,24.18,25.392000000000003,False
2022-06-17T11:22:40Z,22.63,25.032,False
2022-06-17T11:22:41Z,15.62,23.174,False
2022-06-17T11:22:43Z,23.98,22.5,False
2022-06-17T11:22:44Z,26.2,22.522,False
2022-06-17T11:22:45Z,22.58,22.202,False
2022-06-17T11:22:46Z,24.75,22.625999999999998,False
2022-06-17T11:22:47Z,24.51,24.404000000000003,False
2022-06-17T11:22:48Z,33.03,26.214,False
2022-06-17T11:22:49Z,25.37,26.048000000000002,False
2022-06-17T11:22:50Z,26.15,26.762,False
2022-06-17T11:22:51Z,24.46,26.704,False
2022-06-17T11:22:52Z,26.83,27.168,False
2022-06-17T11:22:53Z,24.19,25.4,False
2022-06-17T11:22:54Z,23.55,25.036,False
2022-06-17T11:22:55Z,26.92,25.19,False
2022-06-17T11:22:56Z,23.78,25.054000000000002,False
2022-06-17T11:22:57Z,26.89,25.066000000000003,False
2022-06-17T11:22:58Z,26.14,25.456000000000003,False
2022-06-17T11:22:59Z,23.91,25.528,False
2022-06-17T11:23:00Z,23.42,24.828,False
2022-06-17T11:23:01Z,23.25,24.722,False
2022-06-17T11:23:02Z,22.6,23.863999999999997,False
2022-06-17T11:23:03Z,21.16,22.868000000000002,False
2022-06-17T11:23:04Z,22.97,22.68,False
2022-06-17T11:23:05Z,25.34,23.064,False
2022-06-17T11:23:07Z,24.02,23.218,False
2022-06-17T11:23:08Z,23.63,23.424,False
2022-06-17T11:23:09Z,23.65,23.921999999999997,False
2022-06-17T11:23:10Z,25.73,24.473999999999997,False
2022-06-17T11:23:11Z,23.12,24.03,False
2022-06-17T11:23:12Z,26.18,24.462,False
2022-06-17T11:23:13Z,24.11,24.558,False
2022-06-17T11:23:14Z,25.5,24.927999999999997,False
2022-06-17T11:23:15Z,25.78,24.938,False
2022-06-17T11:23:16Z,23.24,24.962,False
2022-06-17T11:23:17Z,28.12,25.35,False
2022-06-17T11:23:18Z,28.85,26.298000000000002,False
2022-06-17T11:23:19Z,20.9,25.378000000000004,False
2022-06-17T11:23:20Z,26.34,25.490000000000002,False
2022-06-17T11:23:21Z,24.19,25.68,False
2022-06-17T11:23:22Z,28.08,25.671999999999997,False
2022-06-17T11:23:23Z,26.81,25.264,False
2022-06-17T11:23:24Z,26.78,26.439999999999998,False
2022-06-17T11:23:25Z,26.18,26.407999999999998,False
2022-06-17T11:23:26Z,24.28,26.426,False
2022-06-17T11:23:27Z,27.03,26.215999999999998,False
2022-06-17T11:23:28Z,22.9,25.434,False
2022-06-17T11:23:29Z,25.58,25.194,False
2022-06-17T11:23:31Z,23.91,24.74,False
2022-06-17T11:23:32Z,24.45,24.773999999999997,False
2022-06-17T11:23:33Z,25.29,24.426,False
2022-06-17T11:23:34Z,24.48,24.742,False
2022-06-17T11:23:35Z,23.04,24.234,False
2022-06-17T11:23:36Z,28.33,25.118,False
2022-06-17T11:23:37Z,26.45,25.518,False
2022-06-17T11:23:38Z,26.13,25.686,False
2022-06-17T11:23:39Z,26.24,26.038,False
2022-06-17T11:23:40Z,24.49,26.327999999999996,False
2022-06-17T11:23:41Z,26.28,25.918,False
